Country,Country code,Poptype,year,population
Paraguay,600,Pop,2000,5303
Paraguay,600,Pop,2005,5795
Paraguay,600,Pop,2010,6210
Paraguay,600,Pop,2015,6639
Paraguay,600,MalePop,1990,2130
Paraguay,600,MalePop,1995,2407
Paraguay,600,MalePop,2000,2683
Paraguay,600,MalePop,2005,2935
Paraguay,600,MalePop,2010,3150
Paraguay,600,MalePop,2015,3369
Paraguay,600,FemalePop,1990,2084
Paraguay,600,FemalePop,1995,2354
Paraguay,600,FemalePop,2000,2619
Paraguay,600,FemalePop,2005,2861
Paraguay,600,FemalePop,2010,3059
Paraguay,600,FemalePop,2015,3270
Peru,604,Pop,1990,21827
Peru,604,Pop,1995,24039
Peru,604,Pop,2000,25915
Peru,604,Pop,2005,27610
Peru,604,Pop,2010,29374
Peru,604,Pop,2015,31377
Peru,604,MalePop,1990,10906
Peru,604,MalePop,1995,12013
Peru,604,MalePop,2000,12951
Peru,604,MalePop,2005,13796
Peru,604,MalePop,2010,14676
Peru,604,MalePop,2015,15673
Peru,604,FemalePop,1990,10921
Peru,604,FemalePop,1995,12026
Peru,604,FemalePop,2000,12964
Peru,604,FemalePop,2005,13814
Peru,604,FemalePop,2010,14698
Peru,604,FemalePop,2015,15704
Suriname,740,Pop,1990,408
Suriname,740,Pop,1995,446
Suriname,740,Pop,2000,481
Suriname,740,Pop,2005,492
Suriname,740,Pop,2010,518
Suriname,740,Pop,2015,543
Suriname,740,MalePop,1990,207
Suriname,740,MalePop,1995,226
Suriname,740,MalePop,2000,243
Suriname,740,MalePop,2005,247
Suriname,740,MalePop,2010,260
Suriname,740,MalePop,2015,272
Suriname,740,FemalePop,1990,201
Suriname,740,FemalePop,1995,220
Suriname,740,FemalePop,2000,238
Suriname,740,FemalePop,2005,245
Suriname,740,FemalePop,2010,258
Suriname,740,FemalePop,2015,271
Uruguay,858,Pop,1990,3110
Uruguay,858,Pop,1995,3225
Uruguay,858,Pop,2000,3321
Uruguay,858,Pop,2005,3326
Uruguay,858,Pop,2010,3374
Uruguay,858,Pop,2015,3432
Uruguay,858,MalePop,1990,1508
Uruguay,858,MalePop,1995,1562
Uruguay,858,MalePop,2000,1607
Uruguay,858,MalePop,2005,1605
Uruguay,858,MalePop,2010,1627
Uruguay,858,MalePop,2015,1656
Uruguay,858,FemalePop,1990,1601
Uruguay,858,FemalePop,1995,1663
Uruguay,858,FemalePop,2000,1714
Uruguay,858,FemalePop,2005,1720
Uruguay,858,FemalePop,2010,1747
Uruguay,858,FemalePop,2015,1775
Venezuela (Bolivarian Republic of),862,Pop,1990,19862
Venezuela (Bolivarian Republic of),862,Pop,1995,22189
Venezuela (Bolivarian Republic of),862,Pop,2000,24481
Venezuela (Bolivarian Republic of),862,Pop,2005,26769
Venezuela (Bolivarian Republic of),862,Pop,2010,28996
Venezuela (Bolivarian Republic of),862,Pop,2015,31108
Venezuela (Bolivarian Republic of),862,MalePop,1990,10008
Venezuela (Bolivarian Republic of),862,MalePop,1995,11165
Venezuela (Bolivarian Republic of),862,MalePop,2000,12291
Venezuela (Bolivarian Republic of),862,MalePop,2005,13399
Venezuela (Bolivarian Republic of),862,MalePop,2010,14474
Venezuela (Bolivarian Republic of),862,MalePop,2015,15487
Venezuela (Bolivarian Republic of),862,FemalePop,1990,9854
Venezuela (Bolivarian Republic of),862,FemalePop,1995,11023
Venezuela (Bolivarian Republic of),862,FemalePop,2000,12191
Venezuela (Bolivarian Republic of),862,FemalePop,2005,13370
Venezuela (Bolivarian Republic of),862,FemalePop,2010,14522
Venezuela (Bolivarian Republic of),862,FemalePop,2015,15621
Bermuda,60,Pop,1990,61
Bermuda,60,Pop,1995,63
Bermuda,60,Pop,2000,64
Bermuda,60,Pop,2005,65
Bermuda,60,Pop,2010,64
Bermuda,60,Pop,2015,62
Bermuda,60,MalePop,1990,NA
Bermuda,60,MalePop,1995,NA
Bermuda,60,MalePop,2000,NA
Bermuda,60,MalePop,2005,NA
Bermuda,60,MalePop,2010,NA
Bermuda,60,MalePop,2015,NA
Bermuda,60,FemalePop,1990,NA
Bermuda,60,FemalePop,1995,NA
Bermuda,60,FemalePop,2000,NA
Bermuda,60,FemalePop,2005,NA
Bermuda,60,FemalePop,2010,NA
Bermuda,60,FemalePop,2015,NA
Canada,124,Pop,1990,27662
Canada,124,Pop,1995,29299
Canada,124,Pop,2000,30702
Canada,124,Pop,2005,32256
Canada,124,Pop,2010,34126
Canada,124,Pop,2015,35940
Canada,124,MalePop,1990,13716
Canada,124,MalePop,1995,14503
Canada,124,MalePop,2000,15204
Canada,124,MalePop,2005,15986
Canada,124,MalePop,2010,16927
Canada,124,MalePop,2015,17826
Canada,124,FemalePop,1990,13947
Canada,124,FemalePop,1995,14797
Canada,124,FemalePop,2000,15498
Canada,124,FemalePop,2005,16270
Canada,124,FemalePop,2010,17200
Canada,124,FemalePop,2015,18114
Greenland,304,Pop,1990,56
Greenland,304,Pop,1995,56
Greenland,304,Pop,2000,56
Greenland,304,Pop,2005,57
Greenland,304,Pop,2010,57
Greenland,304,Pop,2015,56
Greenland,304,MalePop,1990,NA
Greenland,304,MalePop,1995,NA
Greenland,304,MalePop,2000,NA
Greenland,304,MalePop,2005,NA
Greenland,304,MalePop,2010,NA
Greenland,304,MalePop,2015,NA
Greenland,304,FemalePop,1990,NA
Greenland,304,FemalePop,1995,NA
Greenland,304,FemalePop,2000,NA
Greenland,304,FemalePop,2005,NA
Greenland,304,FemalePop,2010,NA
Greenland,304,FemalePop,2015,NA
Saint Pierre and Miquelon,666,Pop,1990,6
Saint Pierre and Miquelon,666,Pop,1995,6
Saint Pierre and Miquelon,666,Pop,2000,6
Saint Pierre and Miquelon,666,Pop,2005,6
Saint Pierre and Miquelon,666,Pop,2010,6
Saint Pierre and Miquelon,666,Pop,2015,6
Saint Pierre and Miquelon,666,MalePop,1990,NA
Saint Pierre and Miquelon,666,MalePop,1995,NA
Saint Pierre and Miquelon,666,MalePop,2000,NA
Saint Pierre and Miquelon,666,MalePop,2005,NA
Saint Pierre and Miquelon,666,MalePop,2010,NA
Saint Pierre and Miquelon,666,MalePop,2015,NA
Saint Pierre and Miquelon,666,FemalePop,1990,NA
Saint Pierre and Miquelon,666,FemalePop,1995,NA
Saint Pierre and Miquelon,666,FemalePop,2000,NA
Saint Pierre and Miquelon,666,FemalePop,2005,NA
Saint Pierre and Miquelon,666,FemalePop,2010,NA
Saint Pierre and Miquelon,666,FemalePop,2015,NA
United States of America,840,Pop,1990,252848
United States of America,840,Pop,1995,266276
United States of America,840,Pop,2000,282896
United States of America,840,Pop,2005,296140
United States of America,840,Pop,2010,309876
United States of America,840,Pop,2015,321774
United States of America,840,MalePop,1990,123979
United States of America,840,MalePop,1995,130962
United States of America,840,MalePop,2000,139559
United States of America,840,MalePop,2005,146375
United States of America,840,MalePop,2010,153292
United States of America,840,MalePop,2015,159494
United States of America,840,FemalePop,1990,128868
United States of America,840,FemalePop,1995,135313
United States of America,840,FemalePop,2000,143337
United States of America,840,FemalePop,2005,149764
United States of America,840,FemalePop,2010,156584
United States of America,840,FemalePop,2015,162280
Australia,36,Pop,1990,17097
Australia,36,Pop,1995,18125
Australia,36,Pop,2000,19107
Australia,36,Pop,2005,20274
Australia,36,Pop,2010,22163
Australia,36,Pop,2015,23969
Australia,36,MalePop,1990,8526
Australia,36,MalePop,1995,9018
Australia,36,MalePop,2000,9531
Australia,36,MalePop,2005,10117
Australia,36,MalePop,2010,11086
Australia,36,MalePop,2015,11976
Australia,36,FemalePop,1990,8571
Australia,36,FemalePop,1995,9107
Australia,36,FemalePop,2000,9576
Australia,36,FemalePop,2005,10157
Australia,36,FemalePop,2010,11077
Australia,36,FemalePop,2015,11993
New Zealand,554,Pop,1990,3398
New Zealand,554,Pop,1995,3675
New Zealand,554,Pop,2000,3858
New Zealand,554,Pop,2005,4135
New Zealand,554,Pop,2010,4369
New Zealand,554,Pop,2015,4529
New Zealand,554,MalePop,1990,1672
New Zealand,554,MalePop,1995,1811
New Zealand,554,MalePop,2000,1893
New Zealand,554,MalePop,2005,2025
New Zealand,554,MalePop,2010,2145
New Zealand,554,MalePop,2015,2213
New Zealand,554,FemalePop,1990,1725
New Zealand,554,FemalePop,1995,1864
New Zealand,554,FemalePop,2000,1965
New Zealand,554,FemalePop,2005,2110
New Zealand,554,FemalePop,2010,2224
New Zealand,554,FemalePop,2015,2315
Fiji,242,Pop,1990,729
Fiji,242,Pop,1995,775
Fiji,242,Pop,2000,811
Fiji,242,Pop,2005,822
Fiji,242,Pop,2010,860
Fiji,242,Pop,2015,892
Fiji,242,MalePop,1990,370
Fiji,242,MalePop,1995,394
Fiji,242,MalePop,2000,412
Fiji,242,MalePop,2005,419
Fiji,242,MalePop,2010,439
Fiji,242,MalePop,2015,454
Fiji,242,FemalePop,1990,359
Fiji,242,FemalePop,1995,381
Fiji,242,FemalePop,2000,399
Fiji,242,FemalePop,2005,403
Fiji,242,FemalePop,2010,421
Fiji,242,FemalePop,2015,439
New Caledonia,540,Pop,1990,169
New Caledonia,540,Pop,1995,189
New Caledonia,540,Pop,2000,210
New Caledonia,540,Pop,2005,229
New Caledonia,540,Pop,2010,246
New Caledonia,540,Pop,2015,263
New Caledonia,540,MalePop,1990,86
New Caledonia,540,MalePop,1995,97
New Caledonia,540,MalePop,2000,106
New Caledonia,540,MalePop,2005,115
New Caledonia,540,MalePop,2010,125
New Caledonia,540,MalePop,2015,133
New Caledonia,540,FemalePop,1990,83
New Caledonia,540,FemalePop,1995,93
New Caledonia,540,FemalePop,2000,104
New Caledonia,540,FemalePop,2005,114
New Caledonia,540,FemalePop,2010,121
New Caledonia,540,FemalePop,2015,130
Papua New Guinea,598,Pop,1990,4158
Papua New Guinea,598,Pop,1995,4716
Papua New Guinea,598,Pop,2000,5374
Papua New Guinea,598,Pop,2005,6087
Papua New Guinea,598,Pop,2010,6848
Papua New Guinea,598,Pop,2015,7619
Papua New Guinea,598,MalePop,1990,2126
Papua New Guinea,598,MalePop,1995,2406
Papua New Guinea,598,MalePop,2000,2740
Papua New Guinea,598,MalePop,2005,3104
Papua New Guinea,598,MalePop,2010,3493
Papua New Guinea,598,MalePop,2015,3887
Papua New Guinea,598,FemalePop,1990,2032
Papua New Guinea,598,FemalePop,1995,2310
Papua New Guinea,598,FemalePop,2000,2634
Papua New Guinea,598,FemalePop,2005,2983
Papua New Guinea,598,FemalePop,2010,3355
Papua New Guinea,598,FemalePop,2015,3733
Solomon Islands,90,Pop,1990,312
Solomon Islands,90,Pop,1995,359
Solomon Islands,90,Pop,2000,412
Solomon Islands,90,Pop,2005,469
Solomon Islands,90,Pop,2010,526
Solomon Islands,90,Pop,2015,584
Solomon Islands,90,MalePop,1990,160
Solomon Islands,90,MalePop,1995,185
Solomon Islands,90,MalePop,2000,212
Solomon Islands,90,MalePop,2005,239
Solomon Islands,90,MalePop,2010,267
Solomon Islands,90,MalePop,2015,296
Solomon Islands,90,FemalePop,1990,152
Solomon Islands,90,FemalePop,1995,175
Solomon Islands,90,FemalePop,2000,201
Solomon Islands,90,FemalePop,2005,230
Solomon Islands,90,FemalePop,2010,259
Solomon Islands,90,FemalePop,2015,287
Vanuatu,548,Pop,1990,147
Vanuatu,548,Pop,1995,168
Vanuatu,548,Pop,2000,185
Vanuatu,548,Pop,2005,209
Vanuatu,548,Pop,2010,236
Vanuatu,548,Pop,2015,265
Vanuatu,548,MalePop,1990,75
Vanuatu,548,MalePop,1995,86
Vanuatu,548,MalePop,2000,95
Vanuatu,548,MalePop,2005,107
Vanuatu,548,MalePop,2010,120
Vanuatu,548,MalePop,2015,134
Vanuatu,548,FemalePop,1990,71
Vanuatu,548,FemalePop,1995,82
Vanuatu,548,FemalePop,2000,90
Vanuatu,548,FemalePop,2005,103
Vanuatu,548,FemalePop,2010,116
Vanuatu,548,FemalePop,2015,131
Guam,316,Pop,1990,130
Guam,316,Pop,1995,146
Guam,316,Pop,2000,155
Guam,316,Pop,2005,158
Guam,316,Pop,2010,159
Guam,316,Pop,2015,170
Guam,316,MalePop,1990,70
Guam,316,MalePop,1995,76
Guam,316,MalePop,2000,79
Guam,316,MalePop,2005,81
Guam,316,MalePop,2010,81
Guam,316,MalePop,2015,86
Guam,316,FemalePop,1990,61
Guam,316,FemalePop,1995,70
Guam,316,FemalePop,2000,76
Guam,316,FemalePop,2005,78
Guam,316,FemalePop,2010,78
Guam,316,FemalePop,2015,84
Kiribati,296,Pop,1990,72
Kiribati,296,Pop,1995,78
Kiribati,296,Pop,2000,84
Kiribati,296,Pop,2005,92
Kiribati,296,Pop,2010,103
Kiribati,296,Pop,2015,112
Kiribati,296,MalePop,1990,36
Kiribati,296,MalePop,1995,39
Kiribati,296,MalePop,2000,42
Kiribati,296,MalePop,2005,45
Kiribati,296,MalePop,2010,51
Kiribati,296,MalePop,2015,55
Kiribati,296,FemalePop,1990,37
Kiribati,296,FemalePop,1995,39
Kiribati,296,FemalePop,2000,43
Kiribati,296,FemalePop,2005,47
Kiribati,296,FemalePop,2010,52
Kiribati,296,FemalePop,2015,57
Marshall Islands,584,Pop,1990,47
Marshall Islands,584,Pop,1995,51
Marshall Islands,584,Pop,2000,52
Marshall Islands,584,Pop,2005,52
Marshall Islands,584,Pop,2010,52
Marshall Islands,584,Pop,2015,53
Marshall Islands,584,MalePop,1990,NA
Marshall Islands,584,MalePop,1995,NA
Marshall Islands,584,MalePop,2000,NA
Marshall Islands,584,MalePop,2005,NA
Marshall Islands,584,MalePop,2010,NA
Marshall Islands,584,MalePop,2015,NA
Marshall Islands,584,FemalePop,1990,NA
Marshall Islands,584,FemalePop,1995,NA
Marshall Islands,584,FemalePop,2000,NA
Marshall Islands,584,FemalePop,2005,NA
Marshall Islands,584,FemalePop,2010,NA
Marshall Islands,584,FemalePop,2015,NA
Micronesia (Federated States of),583,Pop,1990,96
Micronesia (Federated States of),583,Pop,1995,108
Micronesia (Federated States of),583,Pop,2000,107
Micronesia (Federated States of),583,Pop,2005,106
Micronesia (Federated States of),583,Pop,2010,104
Micronesia (Federated States of),583,Pop,2015,104
Micronesia (Federated States of),583,MalePop,1990,49
Micronesia (Federated States of),583,MalePop,1995,55
Micronesia (Federated States of),583,MalePop,2000,54
Micronesia (Federated States of),583,MalePop,2005,54
Micronesia (Federated States of),583,MalePop,2010,53
Micronesia (Federated States of),583,MalePop,2015,54
Micronesia (Federated States of),583,FemalePop,1990,47
Micronesia (Federated States of),583,FemalePop,1995,53
Micronesia (Federated States of),583,FemalePop,2000,53
Micronesia (Federated States of),583,FemalePop,2005,52
Micronesia (Federated States of),583,FemalePop,2010,51
Micronesia (Federated States of),583,FemalePop,2015,51
Nauru,520,Pop,1990,9
Nauru,520,Pop,1995,10
Nauru,520,Pop,2000,10
Nauru,520,Pop,2005,10
Nauru,520,Pop,2010,10
Nauru,520,Pop,2015,10
Nauru,520,MalePop,1990,NA
Nauru,520,MalePop,1995,NA
Nauru,520,MalePop,2000,NA
Nauru,520,MalePop,2005,NA
Nauru,520,MalePop,2010,NA
Nauru,520,MalePop,2015,NA
Nauru,520,FemalePop,1990,NA
Nauru,520,FemalePop,1995,NA
Nauru,520,FemalePop,2000,NA
Nauru,520,FemalePop,2005,NA
Nauru,520,FemalePop,2010,NA
Nauru,520,FemalePop,2015,NA
Northern Mariana Islands,580,Pop,1990,44
Northern Mariana Islands,580,Pop,1995,58
Northern Mariana Islands,580,Pop,2000,68
Northern Mariana Islands,580,Pop,2005,64
Northern Mariana Islands,580,Pop,2010,54
Northern Mariana Islands,580,Pop,2015,55
Northern Mariana Islands,580,MalePop,1990,NA
Northern Mariana Islands,580,MalePop,1995,NA
Northern Mariana Islands,580,MalePop,2000,NA
Northern Mariana Islands,580,MalePop,2005,NA
Northern Mariana Islands,580,MalePop,2010,NA
Northern Mariana Islands,580,MalePop,2015,NA
Northern Mariana Islands,580,FemalePop,1990,NA
Northern Mariana Islands,580,FemalePop,1995,NA
Northern Mariana Islands,580,FemalePop,2000,NA
Northern Mariana Islands,580,FemalePop,2005,NA
Northern Mariana Islands,580,FemalePop,2010,NA
Northern Mariana Islands,580,FemalePop,2015,NA
Palau,585,Pop,1990,15
Palau,585,Pop,1995,17
Palau,585,Pop,2000,19
Palau,585,Pop,2005,20
Palau,585,Pop,2010,20
Palau,585,Pop,2015,21
Palau,585,MalePop,1990,NA
Palau,585,MalePop,1995,NA
Palau,585,MalePop,2000,NA
Palau,585,MalePop,2005,NA
Palau,585,MalePop,2010,NA
Palau,585,MalePop,2015,NA
Palau,585,FemalePop,1990,NA
Palau,585,FemalePop,1995,NA
Palau,585,FemalePop,2000,NA
Palau,585,FemalePop,2005,NA
Palau,585,FemalePop,2010,NA
Palau,585,FemalePop,2015,NA
American Samoa,16,Pop,1990,47
American Samoa,16,Pop,1995,53
American Samoa,16,Pop,2000,58
American Samoa,16,Pop,2005,59
American Samoa,16,Pop,2010,56
American Samoa,16,Pop,2015,56
American Samoa,16,MalePop,1990,NA
American Samoa,16,MalePop,1995,NA
American Samoa,16,MalePop,2000,NA
American Samoa,16,MalePop,2005,NA
American Samoa,16,MalePop,2010,NA
American Samoa,16,MalePop,2015,NA
American Samoa,16,FemalePop,1990,NA
American Samoa,16,FemalePop,1995,NA
American Samoa,16,FemalePop,2000,NA
American Samoa,16,FemalePop,2005,NA
American Samoa,16,FemalePop,2010,NA
American Samoa,16,FemalePop,2015,NA
Cook Islands,184,Pop,1990,18
Cook Islands,184,Pop,1995,18
Cook Islands,184,Pop,2000,18
Cook Islands,184,Pop,2005,19
Cook Islands,184,Pop,2010,20
Cook Islands,184,Pop,2015,21
Cook Islands,184,MalePop,1990,NA
Cook Islands,184,MalePop,1995,NA
Cook Islands,184,MalePop,2000,NA
Cook Islands,184,MalePop,2005,NA
Cook Islands,184,MalePop,2010,NA
Cook Islands,184,MalePop,2015,NA
Cook Islands,184,FemalePop,1990,NA
Cook Islands,184,FemalePop,1995,NA
Cook Islands,184,FemalePop,2000,NA
Cook Islands,184,FemalePop,2005,NA
Cook Islands,184,FemalePop,2010,NA
Cook Islands,184,FemalePop,2015,NA
French Polynesia,258,Pop,1990,198
French Polynesia,258,Pop,1995,215
French Polynesia,258,Pop,2000,237
French Polynesia,258,Pop,2005,255
French Polynesia,258,Pop,2010,268
French Polynesia,258,Pop,2015,283
French Polynesia,258,MalePop,1990,103
French Polynesia,258,MalePop,1995,112
French Polynesia,258,MalePop,2000,122
French Polynesia,258,MalePop,2005,131
French Polynesia,258,MalePop,2010,137
French Polynesia,258,MalePop,2015,144
French Polynesia,258,FemalePop,1990,95
French Polynesia,258,FemalePop,1995,103
French Polynesia,258,FemalePop,2000,115
French Polynesia,258,FemalePop,2005,124
French Polynesia,258,FemalePop,2010,131
French Polynesia,258,FemalePop,2015,138
Niue,570,Pop,1990,2
Niue,570,Pop,1995,2
Niue,570,Pop,2000,2
Niue,570,Pop,2005,2
Niue,570,Pop,2010,2
Niue,570,Pop,2015,2
Niue,570,MalePop,1990,NA
Niue,570,MalePop,1995,NA
Niue,570,MalePop,2000,NA
Niue,570,MalePop,2005,NA
Niue,570,MalePop,2010,NA
Niue,570,MalePop,2015,NA
Niue,570,FemalePop,1990,NA
Niue,570,FemalePop,1995,NA
Niue,570,FemalePop,2000,NA
Niue,570,FemalePop,2005,NA
Niue,570,FemalePop,2010,NA
Niue,570,FemalePop,2015,NA
Samoa,882,Pop,1990,163
Samoa,882,Pop,1995,170
Samoa,882,Pop,2000,175
Samoa,882,Pop,2005,180
Samoa,882,Pop,2010,186
Samoa,882,Pop,2015,193
Samoa,882,MalePop,1990,85
Samoa,882,MalePop,1995,88
Samoa,882,MalePop,2000,91
Samoa,882,MalePop,2005,93
Samoa,882,MalePop,2010,96
Samoa,882,MalePop,2015,100
Samoa,882,FemalePop,1990,78
Samoa,882,FemalePop,1995,82
Samoa,882,FemalePop,2000,84
Samoa,882,FemalePop,2005,87
Samoa,882,FemalePop,2010,90
Samoa,882,FemalePop,2015,94
Tokelau,772,Pop,1990,2
Tokelau,772,Pop,1995,2
Tokelau,772,Pop,2000,2
Tokelau,772,Pop,2005,1
Tokelau,772,Pop,2010,1
Tokelau,772,Pop,2015,1
Tokelau,772,MalePop,1990,NA
Tokelau,772,MalePop,1995,NA
Tokelau,772,MalePop,2000,NA
Tokelau,772,MalePop,2005,NA
Tokelau,772,MalePop,2010,NA
Tokelau,772,MalePop,2015,NA
Tokelau,772,FemalePop,1990,NA
Tokelau,772,FemalePop,1995,NA
Tokelau,772,FemalePop,2000,NA
Tokelau,772,FemalePop,2005,NA
Tokelau,772,FemalePop,2010,NA
Tokelau,772,FemalePop,2015,NA
Tonga,776,Pop,1990,95
Tonga,776,Pop,1995,96
Tonga,776,Pop,2000,98
Tonga,776,Pop,2005,101
Tonga,776,Pop,2010,104
Tonga,776,Pop,2015,106
Tonga,776,MalePop,1990,48
Tonga,776,MalePop,1995,49
Tonga,776,MalePop,2000,50
Tonga,776,MalePop,2005,51
Tonga,776,MalePop,2010,52
Tonga,776,MalePop,2015,53
Tonga,776,FemalePop,1990,47
Tonga,776,FemalePop,1995,47
Tonga,776,FemalePop,2000,48
Tonga,776,FemalePop,2005,50
Tonga,776,FemalePop,2010,52
Tonga,776,FemalePop,2015,53
Tuvalu,798,Pop,1990,9
Tuvalu,798,Pop,1995,9
Tuvalu,798,Pop,2000,9
Tuvalu,798,Pop,2005,10
Tuvalu,798,Pop,2010,10
Tuvalu,798,Pop,2015,10
Tuvalu,798,MalePop,1990,NA
Tuvalu,798,MalePop,1995,NA
Tuvalu,798,MalePop,2000,NA
Tuvalu,798,MalePop,2005,NA
Tuvalu,798,MalePop,2010,NA
Tuvalu,798,MalePop,2015,NA
Tuvalu,798,FemalePop,1990,NA
Tuvalu,798,FemalePop,1995,NA
Tuvalu,798,FemalePop,2000,NA
Tuvalu,798,FemalePop,2005,NA
Tuvalu,798,FemalePop,2010,NA
Tuvalu,798,FemalePop,2015,NA
Wallis and Futuna Islands,876,Pop,1990,14
Wallis and Futuna Islands,876,Pop,1995,14
Wallis and Futuna Islands,876,Pop,2000,14
Wallis and Futuna Islands,876,Pop,2005,14
Wallis and Futuna Islands,876,Pop,2010,14
Wallis and Futuna Islands,876,Pop,2015,13
Wallis and Futuna Islands,876,MalePop,1990,NA
Wallis and Futuna Islands,876,MalePop,1995,NA
Wallis and Futuna Islands,876,MalePop,2000,NA
Wallis and Futuna Islands,876,MalePop,2005,NA
Wallis and Futuna Islands,876,MalePop,2010,NA
Wallis and Futuna Islands,876,MalePop,2015,NA
Wallis and Futuna Islands,876,FemalePop,1990,NA
Wallis and Futuna Islands,876,FemalePop,1995,NA
Wallis and Futuna Islands,876,FemalePop,2000,NA
Wallis and Futuna Islands,876,FemalePop,2005,NA
Wallis and Futuna Islands,876,FemalePop,2010,NA
Wallis and Futuna Islands,876,FemalePop,2015,NA
